typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,927,727,19056.52,2021-11-12 16:02,1,type1
transfer,927,619,19855.46,2020-12-26 18:15,1,type1
transfer,927,986,20068.51,2023-09-21 15:48,1,type1
transfer,927,687,20895.8,2021-06-02 13:39,1,type1
transfer,927,32,19372.53,2022-01-17 17:47,1,type1
transfer,224,389,428.09,2023-12-19 06:36,1,type2
transfer,532,366,435.56,2023-12-19 06:37,1,type2
transfer,777,726,416.48,2023-12-19 06:38,1,type2
transfer,325,554,411.01,2023-12-19 06:39,1,type2
transfer,679,312,437.89,2023-12-19 06:40,1,type2
transfer,639,493,19058.51,2023-04-12 17:33,1,type3
transfer,824,493,20812.51,2024-08-22 11:00,1,type3
transfer,957,493,19100.65,2020-06-09 01:55,1,type3
transfer,463,493,19961.86,2024-05-03 18:01,1,type3
transfer,348,493,19143.82,2024-11-20 01:09,1,type3
transfer,674,723,3701.49,2023-02-09 23:28,0,none
transfer,918,718,7805.6,2024-07-07 08:40,0,none
transfer,767,159,3487.01,2023-09-09 05:32,0,none
cash-in,814,476,7973.01,2020-06-20 12:35,0,none
transfer,855,8,2264.06,2021-01-18 15:30,0,none
cash-in,513,208,4183.58,2022-11-10 20:10,0,none
cash-in,947,972,9517.59,2021-07-05 11:34,0,none
transfer,106,324,5542.85,2021-09-09 02:01,0,none
transfer,899,517,6315.78,2020-12-13 07:42,0,none
transfer,534,699,5239.73,2022-08-21 14:04,0,none
transfer,7,157,7773.8,2024-08-14 00:45,0,none
transfer,748,906,9362.82,2024-11-04 15:56,0,none
cash-in,495,286,3068.84,2024-03-07 07:24,0,none
cash-in,150,994,170.59,2021-09-20 14:15,0,none
cash-in,683,626,4433.87,2021-02-26 06:42,0,none
transfer,114,808,19220.87,2021-06-18 11:09,1,type1
transfer,114,84,19280.57,2021-01-21 12:15,1,type1
transfer,114,124,19082.82,2023-12-04 23:22,1,type1
transfer,114,275,19610.34,2020-01-03 04:13,1,type1
transfer,114,864,20996.14,2020-10-27 18:47,1,type1
transfer,595,887,333.13,2021-10-01 14:56,1,type2
transfer,193,241,337.44,2021-10-01 14:57,1,type2
transfer,713,849,358.8,2021-10-01 14:58,1,type2
transfer,435,198,352.05,2021-10-01 14:59,1,type2
transfer,970,307,362.56,2021-10-01 15:00,1,type2
transfer,249,984,19637.25,2024-11-03 03:17,1,type3
transfer,940,984,20900.6,2023-03-05 14:04,1,type3
transfer,259,984,19798.96,2023-08-16 14:29,1,type3
transfer,129,984,19308.23,2024-12-25 18:23,1,type3
transfer,3,984,19045.46,2023-07-08 16:36,1,type3
transfer,256,357,2368.13,2022-03-13 13:37,0,none
cash-in,9,798,540.86,2024-07-18 13:09,0,none
transfer,236,835,6807.32,2020-12-06 07:46,0,none
transfer,686,989,9303.27,2020-03-15 17:22,0,none
transfer,936,173,5094.02,2020-07-25 19:57,0,none
transfer,71,486,7733.62,2023-11-29 09:49,0,none
transfer,219,629,9222.26,2020-04-02 10:34,0,none
cash-in,138,806,4501.72,2023-01-15 06:47,0,none
cash-in,403,721,6922.72,2023-05-24 06:39,0,none
cash-in,143,637,8904.23,2024-07-25 20:12,0,none
cash-in,62,160,5859.04,2022-08-30 01:34,0,none
cash-in,589,784,8490.74,2024-06-29 07:30,0,none
cash-in,879,713,7119.69,2021-10-10 04:15,0,none
cash-in,744,834,3080.71,2020-06-05 03:38,0,none
transfer,110,569,5151.9,2024-05-07 16:16,0,none
transfer,438,25,20902.45,2023-07-30 06:53,1,type1
transfer,438,345,20528.55,2020-09-22 14:09,1,type1
transfer,438,131,19668.44,2022-08-22 02:59,1,type1
transfer,438,805,19872.52,2021-06-21 02:22,1,type1
transfer,438,352,20960.3,2021-02-02 01:01,1,type1
transfer,597,495,931.85,2024-11-30 09:38,1,type2
transfer,508,181,924.16,2024-11-30 09:39,1,type2
transfer,164,111,908.94,2024-11-30 09:40,1,type2
transfer,602,127,862.39,2024-11-30 09:41,1,type2
transfer,687,13,916.88,2024-11-30 09:42,1,type2
transfer,743,123,20799.22,2022-01-06 15:05,1,type3
transfer,367,123,20543.1,2022-02-28 18:38,1,type3
transfer,281,123,20894.85,2021-08-24 01:25,1,type3
transfer,369,123,20455.76,2024-10-11 20:57,1,type3
transfer,353,123,20424.98,2023-02-27 12:51,1,type3
cash-in,344,719,3359.42,2024-11-29 10:54,0,none
transfer,553,496,75.82,2023-10-12 16:24,0,none
transfer,202,836,4279.69,2020-05-30 02:12,0,none
transfer,929,474,8031.84,2020-01-14 20:06,0,none
cash-in,895,71,8567.39,2023-11-28 14:07,0,none
transfer,171,915,1199.46,2023-07-27 07:30,0,none
cash-in,23,466,1916.34,2023-01-02 06:39,0,none
cash-in,444,981,952.89,2020-04-10 14:49,0,none
cash-in,284,463,3102.93,2021-06-30 12:41,0,none
transfer,509,842,3015.02,2024-05-25 13:15,0,none
cash-in,33,577,4237.42,2020-03-27 14:43,0,none
cash-in,319,263,1706.09,2022-09-04 02:25,0,none
cash-in,352,434,6899.59,2024-10-27 01:08,0,none
cash-in,837,616,4890.37,2023-01-11 00:44,0,none
cash-in,165,408,9665.74,2020-10-07 13:41,0,none
transfer,672,39,20981.46,2024-12-04 15:14,1,type1
transfer,672,53,20421.98,2022-04-04 20:26,1,type1
transfer,672,651,19692.34,2024-11-11 23:33,1,type1
transfer,672,773,19541.81,2023-03-06 01:42,1,type1
transfer,672,488,20463.39,2024-12-04 16:29,1,type1
transfer,42,242,879.84,2020-09-01 04:00,1,type2
transfer,29,120,880.92,2020-09-01 04:01,1,type2
transfer,505,973,912.58,2020-09-01 04:02,1,type2
transfer,397,55,898.8,2020-09-01 04:03,1,type2
transfer,861,339,838.27,2020-09-01 04:04,1,type2
transfer,521,814,20052.75,2022-04-23 00:53,1,type3
transfer,91,814,19825.34,2022-09-20 02:31,1,type3
transfer,340,814,20349.78,2020-05-07 03:36,1,type3
transfer,387,814,20538.3,2023-05-18 14:32,1,type3
transfer,308,814,20304.6,2023-05-21 02:04,1,type3
cash-in,489,402,4550.66,2020-03-10 08:00,0,none
cash-in,871,812,6344.02,2023-08-18 21:18,0,none
cash-in,746,356,5629.06,2020-03-12 23:05,0,none
cash-in,303,779,8348.34,2022-07-16 02:30,0,none
transfer,215,510,9860.24,2022-03-24 15:37,0,none
transfer,625,383,3873.5,2021-04-09 05:38,0,none
transfer,420,291,2390.41,2021-01-31 12:27,0,none
transfer,562,427,5701.07,2021-05-08 01:24,0,none
transfer,943,970,1691.74,2020-06-05 19:08,0,none
transfer,300,310,8098.93,2023-09-16 15:15,0,none
cash-in,174,891,8921.14,2023-12-07 11:27,0,none
transfer,744,473,1860.39,2021-06-16 02:54,0,none
cash-in,622,55,9310.01,2023-10-17 09:51,0,none
transfer,993,113,7477.73,2020-11-11 09:00,0,none
transfer,936,559,5603.7,2024-05-05 04:30,0,none
transfer,978,665,20906.6,2021-07-16 01:49,1,type1
transfer,978,816,20540.69,2021-05-12 01:44,1,type1
transfer,978,673,20770.5,2021-11-10 12:20,1,type1
transfer,978,972,19078.05,2023-07-25 08:19,1,type1
transfer,978,925,19999.27,2022-11-03 08:12,1,type1
transfer,560,251,128.68,2020-06-08 14:05,1,type2
transfer,161,156,130.6,2020-06-08 14:06,1,type2
transfer,941,875,131.84,2020-06-08 14:07,1,type2
transfer,382,965,129.78,2020-06-08 14:08,1,type2
transfer,114,337,134.22,2020-06-08 14:09,1,type2
transfer,92,877,20039.87,2021-05-08 07:07,1,type3
transfer,41,877,19353.74,2020-04-03 20:14,1,type3
transfer,154,877,19282.57,2021-02-18 06:18,1,type3
transfer,375,877,20489.16,2020-10-09 19:20,1,type3
transfer,918,877,19746.54,2023-09-12 08:15,1,type3
transfer,574,197,4539.67,2024-09-10 00:29,0,none
transfer,763,939,2878.4,2020-11-30 09:18,0,none
cash-in,334,74,1613.72,2021-11-19 23:40,0,none
transfer,545,570,1304.45,2024-03-01 11:40,0,none
cash-in,214,372,5881.3,2022-10-28 05:20,0,none
transfer,628,778,3521.44,2022-08-30 21:50,0,none
transfer,294,691,8019.91,2021-11-06 20:28,0,none
transfer,68,168,9467.39,2023-02-17 21:29,0,none
cash-in,646,593,9212.07,2020-02-05 12:44,0,none
cash-in,916,503,1916.36,2022-11-06 17:44,0,none
transfer,946,21,7763.79,2024-07-12 22:37,0,none
cash-in,243,243,4527.42,2023-09-14 00:11,0,none
cash-in,190,973,5140.77,2024-12-27 02:19,0,none
cash-in,893,833,4680.46,2020-03-13 13:28,0,none
transfer,101,115,6428.12,2022-08-13 01:48,0,none
transfer,879,488,20614.28,2024-10-21 13:53,1,type1
transfer,879,480,19000.28,2022-12-17 14:38,1,type1
transfer,879,813,20531.16,2021-01-18 13:25,1,type1
transfer,879,718,19852.1,2021-07-20 16:31,1,type1
transfer,879,105,19583.81,2024-01-11 01:47,1,type1
transfer,43,21,462.09,2022-03-27 22:37,1,type2
transfer,236,727,456.85,2022-03-27 22:38,1,type2
transfer,875,659,448.0,2022-03-27 22:39,1,type2
transfer,533,305,463.52,2022-03-27 22:40,1,type2
transfer,236,995,461.73,2022-03-27 22:41,1,type2
transfer,900,421,20485.79,2020-03-23 16:13,1,type3
transfer,94,421,19956.84,2024-07-10 22:42,1,type3
transfer,106,421,19267.51,2020-07-28 03:42,1,type3
transfer,734,421,20238.92,2021-07-26 08:44,1,type3
transfer,266,421,19465.93,2022-02-27 17:18,1,type3
transfer,369,325,8834.44,2023-11-28 02:56,0,none
cash-in,669,430,5395.93,2023-10-16 05:41,0,none
cash-in,181,402,8387.07,2020-06-19 11:50,0,none
cash-in,63,96,843.19,2024-09-28 13:57,0,none
transfer,262,227,5865.17,2024-12-15 08:58,0,none
transfer,963,138,9942.07,2020-11-17 11:25,0,none
transfer,752,244,8853.68,2021-02-05 19:24,0,none
cash-in,507,445,2538.29,2023-03-07 08:34,0,none
transfer,47,983,5977.4,2022-07-10 01:11,0,none
transfer,128,469,8803.51,2023-07-27 09:36,0,none
cash-in,838,17,5248.42,2024-10-25 07:07,0,none
cash-in,475,809,571.39,2024-04-20 18:25,0,none
transfer,891,503,1738.49,2024-03-17 12:03,0,none
cash-in,622,345,9517.29,2023-07-22 22:37,0,none
cash-in,260,276,5839.73,2024-09-29 23:10,0,none
transfer,450,131,20199.41,2024-08-10 08:45,1,type1
transfer,450,946,20967.62,2022-02-23 23:07,1,type1
transfer,450,639,19164.04,2022-02-07 21:35,1,type1
transfer,450,849,19635.73,2022-01-08 07:45,1,type1
transfer,450,895,20760.92,2024-10-17 06:46,1,type1
transfer,753,178,679.07,2024-09-30 09:41,1,type2
transfer,737,181,674.16,2024-09-30 09:42,1,type2
transfer,453,837,742.07,2024-09-30 09:43,1,type2
transfer,322,933,701.76,2024-09-30 09:44,1,type2
transfer,960,914,700.35,2024-09-30 09:45,1,type2
transfer,796,4,20302.87,2023-08-18 23:47,1,type3
transfer,641,4,19360.81,2024-10-01 01:52,1,type3
transfer,51,4,20166.76,2020-08-07 20:34,1,type3
transfer,377,4,20512.0,2022-04-12 00:52,1,type3
transfer,30,4,19066.07,2021-06-19 12:59,1,type3
cash-in,666,370,1789.44,2020-12-28 10:38,0,none
cash-in,864,950,8746.73,2022-03-30 17:22,0,none
cash-in,846,875,3638.45,2023-08-30 10:39,0,none
transfer,322,965,3417.11,2024-08-16 19:17,0,none
transfer,110,146,7744.59,2021-10-11 02:36,0,none
transfer,60,987,3864.49,2021-05-17 22:28,0,none
cash-in,621,352,2611.41,2024-11-29 13:28,0,none
cash-in,815,791,1552.85,2024-12-12 04:25,0,none
transfer,859,389,6599.22,2022-07-11 14:27,0,none
transfer,825,522,7089.28,2022-12-26 03:03,0,none
transfer,916,732,526.75,2020-05-29 01:13,0,none
transfer,639,60,4577.43,2024-10-03 20:01,0,none
cash-in,397,6,3711.13,2022-07-31 05:08,0,none
cash-in,234,374,864.08,2024-01-23 16:19,0,none
transfer,895,495,9544.0,2020-04-27 14:45,0,none
transfer,409,142,19464.26,2020-03-20 05:20,1,type1
transfer,409,36,20499.69,2024-12-28 01:11,1,type1
transfer,409,472,19557.42,2022-04-15 22:30,1,type1
transfer,409,348,20555.47,2024-03-22 11:26,1,type1
transfer,409,682,20727.37,2023-12-23 22:04,1,type1
transfer,733,607,774.11,2022-11-03 12:37,1,type2
transfer,787,824,794.4,2022-11-03 12:38,1,type2
transfer,40,675,798.12,2022-11-03 12:39,1,type2
transfer,758,533,732.49,2022-11-03 12:40,1,type2
transfer,653,351,735.44,2022-11-03 12:41,1,type2
transfer,891,992,20775.01,2020-05-31 10:23,1,type3
transfer,619,992,20724.22,2021-11-08 13:06,1,type3
transfer,138,992,19412.34,2023-07-21 05:59,1,type3
transfer,159,992,19211.74,2022-04-01 21:46,1,type3
transfer,766,992,19713.15,2021-03-25 09:52,1,type3
cash-in,342,249,202.43,2022-10-27 10:05,0,none
transfer,31,722,5749.97,2020-07-06 11:25,0,none
cash-in,589,882,1740.47,2023-12-27 18:12,0,none
transfer,670,549,5209.26,2020-06-04 03:32,0,none
transfer,629,781,3549.19,2024-03-30 23:20,0,none
transfer,910,816,4715.34,2024-12-26 12:02,0,none
cash-in,9,912,3258.11,2021-04-22 01:27,0,none
transfer,748,943,8281.01,2021-07-23 00:45,0,none
cash-in,193,437,1085.35,2022-05-01 14:10,0,none
transfer,913,237,957.65,2021-08-31 00:09,0,none
cash-in,48,303,274.25,2022-05-27 23:31,0,none
transfer,508,296,1642.56,2023-03-31 06:45,0,none
transfer,297,991,4670.8,2023-03-21 13:14,0,none
cash-in,436,543,9189.67,2024-06-19 07:37,0,none
transfer,970,121,2254.4,2020-01-26 08:03,0,none
transfer,742,240,20604.12,2022-11-03 14:45,1,type1
transfer,742,38,20271.21,2020-10-31 02:10,1,type1
transfer,742,621,19832.58,2024-08-19 07:42,1,type1
transfer,742,124,19811.73,2023-04-20 16:56,1,type1
transfer,742,186,19263.7,2023-02-23 04:52,1,type1
transfer,464,446,58.73,2022-05-12 02:21,1,type2
transfer,675,542,60.57,2022-05-12 02:22,1,type2
transfer,156,314,61.27,2022-05-12 02:23,1,type2
transfer,797,943,61.01,2022-05-12 02:24,1,type2
transfer,775,259,59.4,2022-05-12 02:25,1,type2
transfer,225,590,19825.08,2020-07-14 22:31,1,type3
transfer,822,590,19016.06,2024-02-07 12:52,1,type3
transfer,265,590,19943.08,2023-03-22 17:56,1,type3
transfer,457,590,20009.25,2021-04-08 21:04,1,type3
transfer,550,590,20158.93,2023-05-26 18:32,1,type3
cash-in,628,55,2805.57,2023-03-13 21:41,0,none
transfer,896,427,3672.46,2022-09-29 17:39,0,none
cash-in,486,755,7143.92,2024-07-05 14:31,0,none
cash-in,330,112,1180.08,2023-11-07 10:16,0,none
transfer,826,598,5178.85,2024-01-21 13:32,0,none
cash-in,472,917,4473.0,2020-10-23 02:24,0,none
transfer,620,304,4924.54,2020-09-17 22:55,0,none
transfer,664,162,3820.61,2023-01-15 20:24,0,none
transfer,790,639,9630.37,2024-12-25 17:43,0,none
cash-in,585,715,3540.24,2023-04-02 11:51,0,none
transfer,337,614,1548.63,2020-10-09 18:26,0,none
transfer,876,287,6832.94,2023-11-28 22:34,0,none
cash-in,101,756,4693.29,2020-03-12 14:30,0,none
cash-in,966,803,3274.6,2021-01-12 14:20,0,none
cash-in,769,998,4085.3,2024-03-14 19:48,0,none
transfer,577,679,19518.17,2022-01-23 23:28,1,type1
transfer,577,515,19090.6,2022-05-23 13:33,1,type1
transfer,577,653,20194.61,2023-03-04 23:25,1,type1
transfer,577,647,19504.14,2020-07-03 23:04,1,type1
transfer,577,116,19698.98,2021-07-24 03:06,1,type1
transfer,663,909,169.05,2022-11-08 17:40,1,type2
transfer,253,408,175.25,2022-11-08 17:41,1,type2
transfer,244,811,176.98,2022-11-08 17:42,1,type2
transfer,226,983,170.06,2022-11-08 17:43,1,type2
transfer,749,929,177.98,2022-11-08 17:44,1,type2
transfer,236,727,19150.52,2024-10-09 02:10,1,type3
transfer,770,727,19036.32,2022-02-13 06:04,1,type3
transfer,993,727,20546.35,2020-05-10 02:07,1,type3
transfer,931,727,19370.2,2022-06-03 02:37,1,type3
transfer,921,727,20882.9,2020-01-17 22:46,1,type3
cash-in,252,356,8518.81,2020-04-04 09:02,0,none
cash-in,232,257,4277.14,2021-02-11 02:57,0,none
cash-in,22,473,8762.28,2022-10-27 06:05,0,none
cash-in,915,147,5740.64,2021-08-14 15:31,0,none
cash-in,763,595,2315.94,2022-06-30 02:47,0,none
cash-in,666,378,278.29,2022-01-15 08:58,0,none
cash-in,570,710,9443.72,2022-08-13 13:25,0,none
transfer,964,293,6465.81,2021-03-28 06:35,0,none
transfer,81,881,2706.94,2023-11-08 08:06,0,none
cash-in,388,346,6763.59,2023-04-24 00:05,0,none
cash-in,186,921,2326.13,2023-03-08 02:39,0,none
cash-in,103,860,2060.69,2020-01-31 03:56,0,none
cash-in,934,1000,9247.78,2022-12-24 21:44,0,none
cash-in,804,845,3598.35,2022-02-06 10:06,0,none
cash-in,258,295,2715.28,2023-04-02 14:29,0,none
transfer,798,617,19225.29,2021-10-01 22:39,1,type1
transfer,798,186,20506.02,2021-09-20 18:28,1,type1
transfer,798,398,20763.6,2022-08-17 00:09,1,type1
transfer,798,155,20847.12,2022-09-04 21:12,1,type1
transfer,798,988,19214.56,2020-07-03 05:34,1,type1
transfer,574,918,589.1,2022-01-04 11:59,1,type2
transfer,264,522,634.08,2022-01-04 12:00,1,type2
transfer,568,480,607.98,2022-01-04 12:01,1,type2
transfer,602,173,594.23,2022-01-04 12:02,1,type2
transfer,386,104,622.18,2022-01-04 12:03,1,type2
transfer,413,198,20723.62,2023-03-12 09:48,1,type3
transfer,100,198,19594.34,2024-09-03 01:32,1,type3
transfer,336,198,19374.64,2021-07-22 07:33,1,type3
transfer,275,198,19949.44,2024-08-05 09:37,1,type3
transfer,716,198,19157.6,2021-04-02 16:02,1,type3
cash-in,685,433,2292.25,2021-12-19 22:11,0,none
transfer,13,194,5394.06,2020-02-22 03:42,0,none
cash-in,576,284,5697.86,2023-03-12 13:34,0,none
cash-in,98,960,1916.54,2024-07-10 08:45,0,none
transfer,823,559,4244.84,2023-01-21 12:37,0,none
transfer,992,426,1850.04,2023-11-01 09:17,0,none
cash-in,532,87,1476.42,2020-09-10 13:35,0,none
transfer,788,131,5293.61,2023-02-07 13:50,0,none
transfer,402,738,3813.46,2022-08-18 21:09,0,none
cash-in,932,700,2955.88,2022-07-24 03:02,0,none
transfer,794,324,6193.44,2024-01-27 16:25,0,none
cash-in,825,374,3512.84,2022-03-04 14:49,0,none
transfer,399,479,1629.5,2021-07-25 21:32,0,none
cash-in,770,527,7935.16,2023-05-05 22:49,0,none
cash-in,855,173,6616.74,2022-08-06 00:30,0,none
transfer,58,930,20245.5,2024-08-04 06:40,1,type1
transfer,58,665,20188.25,2021-10-03 21:47,1,type1
transfer,58,697,20292.69,2023-01-12 02:57,1,type1
transfer,58,106,19769.44,2024-06-19 10:15,1,type1
transfer,58,284,20142.27,2022-02-06 14:37,1,type1
transfer,671,802,795.33,2024-10-01 19:26,1,type2
transfer,122,884,754.39,2024-10-01 19:27,1,type2
transfer,761,209,770.78,2024-10-01 19:28,1,type2
transfer,219,866,754.34,2024-10-01 19:29,1,type2
transfer,936,414,760.42,2024-10-01 19:30,1,type2
transfer,418,856,19999.73,2021-07-02 07:28,1,type3
transfer,139,856,20453.05,2021-08-23 15:18,1,type3
transfer,78,856,19088.68,2023-10-06 12:00,1,type3
transfer,369,856,19010.4,2020-12-20 17:54,1,type3
transfer,800,856,20749.25,2022-04-28 02:21,1,type3
cash-in,850,45,687.22,2023-02-21 11:01,0,none
transfer,988,860,5592.75,2024-12-18 23:03,0,none
cash-in,97,743,5563.24,2024-01-10 19:34,0,none
transfer,117,834,3410.14,2021-03-26 11:39,0,none
cash-in,614,400,7266.15,2022-07-15 20:13,0,none
transfer,724,802,478.68,2021-08-19 22:32,0,none
transfer,813,24,8228.18,2023-09-06 04:27,0,none
cash-in,808,115,3057.59,2024-03-01 19:32,0,none
cash-in,377,411,877.51,2023-10-29 08:06,0,none
transfer,615,403,6831.57,2020-07-17 10:46,0,none
transfer,396,434,4924.17,2020-07-10 08:26,0,none
transfer,439,203,5850.77,2020-03-21 08:02,0,none
transfer,472,986,7022.06,2024-10-22 09:44,0,none
cash-in,107,290,8428.92,2024-07-23 10:25,0,none
transfer,352,618,7657.0,2020-06-21 08:55,0,none
transfer,87,869,20304.84,2020-02-17 17:07,1,type1
transfer,87,294,19092.24,2020-06-18 13:28,1,type1
transfer,87,722,19133.14,2024-06-22 11:33,1,type1
transfer,87,775,20832.34,2021-03-05 22:40,1,type1
transfer,87,359,19461.01,2022-07-13 22:21,1,type1
transfer,808,360,580.77,2024-08-24 12:41,1,type2
transfer,819,678,612.06,2024-08-24 12:42,1,type2
transfer,792,378,577.36,2024-08-24 12:43,1,type2
transfer,730,869,610.6,2024-08-24 12:44,1,type2
transfer,382,989,569.05,2024-08-24 12:45,1,type2
transfer,237,828,20153.58,2020-11-19 13:48,1,type3
transfer,191,828,19561.91,2022-01-23 09:02,1,type3
transfer,892,828,19686.54,2023-04-12 13:38,1,type3
transfer,957,828,19675.34,2023-12-09 08:32,1,type3
transfer,989,828,19588.16,2021-12-18 12:18,1,type3
transfer,596,496,9548.29,2021-08-15 16:06,0,none
transfer,567,256,7685.86,2020-02-25 10:03,0,none
transfer,597,660,2986.33,2022-04-12 16:23,0,none
cash-in,636,936,7449.72,2021-09-06 11:14,0,none
cash-in,784,817,7368.56,2022-11-14 14:15,0,none
transfer,605,613,3960.07,2022-03-16 19:11,0,none
cash-in,598,707,1851.65,2024-11-08 06:05,0,none
cash-in,419,219,9307.34,2024-02-02 17:16,0,none
transfer,465,279,5129.44,2022-11-11 05:58,0,none
transfer,946,912,8154.46,2023-09-01 21:03,0,none
cash-in,650,438,5411.29,2022-10-05 18:42,0,none
transfer,664,366,1378.16,2021-05-07 11:30,0,none
cash-in,988,617,8848.98,2023-07-31 09:07,0,none
cash-in,311,26,4881.18,2020-06-29 18:23,0,none
cash-in,380,585,4774.85,2024-09-25 16:55,0,none
transfer,165,132,20852.41,2020-02-12 12:04,1,type1
transfer,165,466,20667.18,2022-03-25 03:25,1,type1
transfer,165,483,19403.58,2021-10-20 03:15,1,type1
transfer,165,858,20126.31,2023-10-27 07:07,1,type1
transfer,165,220,20739.31,2021-02-05 11:12,1,type1
transfer,549,171,905.59,2020-11-23 12:33,1,type2
transfer,957,827,924.17,2020-11-23 12:34,1,type2
transfer,723,53,974.73,2020-11-23 12:35,1,type2
transfer,847,489,893.79,2020-11-23 12:36,1,type2
transfer,757,827,927.79,2020-11-23 12:37,1,type2
transfer,287,279,20009.28,2023-08-18 02:34,1,type3
transfer,715,279,20407.99,2024-04-30 17:27,1,type3
transfer,746,279,20933.99,2024-08-18 07:17,1,type3
transfer,556,279,20491.27,2021-02-11 15:14,1,type3
transfer,99,279,20002.33,2024-12-25 12:26,1,type3
transfer,705,151,8218.07,2023-03-03 12:24,0,none
cash-in,44,22,2432.26,2022-08-02 06:31,0,none
transfer,580,799,9629.32,2021-07-05 08:33,0,none
transfer,456,496,1163.08,2024-02-29 12:14,0,none
cash-in,765,100,2253.81,2021-10-07 14:33,0,none
transfer,627,949,3145.15,2023-12-31 19:39,0,none
transfer,167,40,6168.69,2020-08-04 06:58,0,none
transfer,521,659,9227.96,2020-08-03 06:45,0,none
cash-in,592,949,2889.87,2020-08-11 17:25,0,none
cash-in,224,241,997.24,2024-09-19 01:22,0,none
cash-in,340,788,2187.82,2023-06-21 13:48,0,none
cash-in,535,526,793.06,2022-07-02 19:09,0,none
cash-in,15,258,957.22,2022-06-10 09:51,0,none
cash-in,524,281,3753.35,2020-12-12 08:27,0,none
transfer,320,127,9212.67,2023-05-15 07:51,0,none
transfer,462,994,19614.99,2023-09-18 12:13,1,type1
transfer,462,309,19814.68,2022-10-04 02:14,1,type1
transfer,462,519,20341.77,2020-08-07 10:19,1,type1
transfer,462,307,20841.58,2024-09-23 00:11,1,type1
transfer,462,490,20701.32,2022-10-16 05:39,1,type1
transfer,690,757,805.46,2024-01-12 20:34,1,type2
transfer,607,993,856.69,2024-01-12 20:35,1,type2
transfer,305,704,814.73,2024-01-12 20:36,1,type2
transfer,932,850,833.62,2024-01-12 20:37,1,type2
transfer,564,329,795.32,2024-01-12 20:38,1,type2
transfer,319,83,20769.74,2021-08-30 20:36,1,type3
transfer,870,83,20380.91,2023-04-20 17:55,1,type3
transfer,598,83,19736.91,2020-07-07 10:34,1,type3
transfer,621,83,19346.12,2021-05-02 13:05,1,type3
transfer,398,83,20154.2,2020-02-20 07:51,1,type3
transfer,262,925,1814.45,2024-12-03 11:30,0,none
cash-in,662,369,8649.9,2024-10-23 23:36,0,none
cash-in,58,151,6316.23,2024-08-23 04:25,0,none
transfer,824,186,7143.89,2024-09-26 14:00,0,none
cash-in,904,388,1356.83,2022-02-21 18:58,0,none
transfer,125,235,785.45,2020-10-28 07:46,0,none
cash-in,470,970,9454.92,2022-02-23 00:22,0,none
transfer,393,811,8297.23,2022-01-08 11:06,0,none
cash-in,863,946,1863.42,2020-11-16 05:14,0,none
cash-in,69,375,3832.25,2022-12-17 06:37,0,none
cash-in,574,321,205.76,2021-05-19 08:50,0,none
cash-in,665,470,3607.74,2024-11-02 08:38,0,none
cash-in,366,585,2103.26,2023-08-25 09:26,0,none
cash-in,639,268,9843.81,2021-11-28 01:45,0,none
cash-in,69,563,7954.07,2020-02-26 05:56,0,none
transfer,917,358,19584.82,2022-08-03 10:25,1,type1
transfer,917,961,19654.97,2024-08-21 00:07,1,type1
transfer,917,225,20900.49,2020-08-04 17:13,1,type1
transfer,917,295,19534.45,2020-11-18 00:28,1,type1
transfer,917,396,20568.69,2022-12-29 13:22,1,type1
transfer,321,568,558.19,2024-10-01 06:51,1,type2
transfer,372,344,578.77,2024-10-01 06:52,1,type2
transfer,414,734,538.03,2024-10-01 06:53,1,type2
transfer,655,560,533.85,2024-10-01 06:54,1,type2
transfer,316,644,557.88,2024-10-01 06:55,1,type2
transfer,89,473,20321.2,2022-09-27 04:12,1,type3
transfer,851,473,20277.83,2023-08-25 18:12,1,type3
transfer,758,473,20770.97,2024-02-26 00:39,1,type3
transfer,279,473,20766.81,2022-02-04 06:25,1,type3
transfer,34,473,19880.48,2021-11-05 18:58,1,type3
transfer,593,341,2697.93,2022-12-14 01:34,0,none
transfer,295,717,7154.11,2023-04-06 10:58,0,none
transfer,994,753,793.6,2023-05-21 11:50,0,none
cash-in,544,641,6970.11,2022-04-05 05:59,0,none
transfer,327,645,2271.33,2022-07-28 02:18,0,none
transfer,640,734,8701.25,2022-07-18 04:19,0,none
cash-in,295,180,7307.72,2024-02-05 14:04,0,none
transfer,964,426,9258.89,2020-03-28 19:08,0,none
transfer,874,675,8824.54,2024-03-05 15:38,0,none
cash-in,41,881,7521.97,2023-05-18 21:15,0,none
transfer,492,20,6427.12,2021-01-29 01:34,0,none
transfer,669,492,5418.08,2021-04-30 16:24,0,none
cash-in,308,855,8149.8,2020-12-11 22:08,0,none
transfer,158,217,3766.16,2023-10-02 18:08,0,none
transfer,95,630,8763.86,2022-03-19 21:56,0,none
transfer,689,291,20735.24,2021-09-28 05:32,1,type1
transfer,689,36,20021.88,2021-11-12 19:50,1,type1
transfer,689,495,20597.06,2024-01-30 16:37,1,type1
transfer,689,745,20382.13,2020-06-05 13:06,1,type1
transfer,689,905,20195.02,2023-05-08 09:20,1,type1
transfer,992,461,966.73,2024-05-13 05:53,1,type2
transfer,780,496,926.61,2024-05-13 05:54,1,type2
transfer,297,512,975.8,2024-05-13 05:55,1,type2
transfer,140,476,1005.84,2024-05-13 05:56,1,type2
